# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
FULCHER_INFLAMMATORY_RESPONS...1        SET     429    -0.038361   -0.0058178     0.038212      0.84228 FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN
GARY_CD5_TARGETS_UP                     SET     447     -0.07252    -0.011221      0.03599      0.97804 GARY_CD5_TARGETS_UP
GARY_CD5_TARGETS_DN                     SET     414  -0.00016752  -2.4968e-05     0.035904      0.50186 GARY_CD5_TARGETS_DN
ZHOU_INFLAMMATORY_RESPONSE_L...2        SET     403     0.017909    0.0026343     0.040111      0.32763 ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP
ZHOU_INFLAMMATORY_RESPONSE_L...1        SET     347    -0.019186   -0.0026229     0.041934      0.67635 ZHOU_INFLAMMATORY_RESPONSE_LIVE_DN
SAMOLS_TARGETS_OF_KHSV_MIRNA...2        SET       8    -0.072792   -0.0015253      0.27235      0.60537 SAMOLS_TARGETS_OF_KHSV_MIRNAS_UP
SAMOLS_TARGETS_OF_KHSV_MIRNA...1        SET      49     -0.12844   -0.0066532      0.11551      0.86691 SAMOLS_TARGETS_OF_KHSV_MIRNAS_DN
HOOI_ST7_TARGETS_UP                     SET      85     0.016418     0.001119     0.084712      0.42316 HOOI_ST7_TARGETS_UP
HOOI_ST7_TARGETS_DN                     SET     106     0.065141    0.0049551     0.079982       0.2077 HOOI_ST7_TARGETS_DN
PRAMOONJAGO_SOX4_TARGETS_UP             SET      50    -0.065347   -0.0034192      0.11288      0.71868 PRAMOONJAGO_SOX4_TARGETS_UP
PRAMOONJAGO_SOX4_TARGETS_DN             SET      48     0.067412    0.0034562      0.10327      0.25695 PRAMOONJAGO_SOX4_TARGETS_DN
PUIFFE_INVASION_INHIBITED_BY...2        SET      70      0.13807    0.0085432     0.094387      0.07177 PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP
PUIFFE_INVASION_INHIBITED_BY...1        SET     136    -0.048073   -0.0041386     0.064875      0.77065 PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN
PIEPOLI_LGI1_TARGETS_UP                 SET      12    -0.015829  -0.00040617      0.27226      0.52318 PIEPOLI_LGI1_TARGETS_UP
PIEPOLI_LGI1_TARGETS_DN                 SET      13     0.076036    0.0020307      0.22777      0.36925 PIEPOLI_LGI1_TARGETS_DN
THUM_SYSTOLIC_HEART_FAILURE_...2        SET     387     0.015368    0.0022163     0.039315      0.34794 THUM_SYSTOLIC_HEART_FAILURE_UP
THUM_SYSTOLIC_HEART_FAILURE_...1        SET     188     0.037147    0.0037545     0.056728       0.2563 THUM_SYSTOLIC_HEART_FAILURE_DN
CASORELLI_ACUTE_PROMYELOCYTI...2        SET     145    -0.050001   -0.0044436     0.068093      0.76861 CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP
CASORELLI_ACUTE_PROMYELOCYTI...1        SET     624    -0.063622    -0.011573      0.03024       0.9823 CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_DN
CORRE_MULTIPLE_MYELOMA_UP               SET      68      0.25104     0.015311     0.094753    0.0040354 CORRE_MULTIPLE_MYELOMA_UP
CORRE_MULTIPLE_MYELOMA_DN               SET      55    -0.074087   -0.0040651         0.12      0.73151 CORRE_MULTIPLE_MYELOMA_DN
HUTTMANN_B_CLL_POOR_SURVIVAL...2        SET     254    -0.092363    -0.010831     0.048218      0.97228 HUTTMANN_B_CLL_POOR_SURVIVAL_UP
HUTTMANN_B_CLL_POOR_SURVIVAL...1        SET      57     0.041985    0.0023451      0.11421      0.35658 HUTTMANN_B_CLL_POOR_SURVIVAL_DN
DIAZ_CHRONIC_MEYLOGENOUS_LEU...2        SET    1329    -0.036964   -0.0096138     0.021304      0.95863 DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP
DIAZ_CHRONIC_MEYLOGENOUS_LEU...1        SET     111    -0.014248   -0.0011089     0.075379      0.57496 DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN
CASORELLI_APL_SECONDARY_VS_D...         SET      38     -0.28413    -0.012965      0.13217      0.98421 CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP
DEURIG_T_CELL_PROLYMPHOCYTIC...2        SET     334   -0.0082734   -0.0011101     0.042355      0.57743 DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP
DEURIG_T_CELL_PROLYMPHOCYTIC...1        SET     295   -0.0043407  -0.00054794     0.045358      0.53812 DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN
LIU_CMYB_TARGETS_UP                     SET     153    -0.012668   -0.0011562      0.06289      0.57982 LIU_CMYB_TARGETS_UP
LIU_CMYB_TARGETS_DN                     SET       6     -0.53197   -0.0096539       0.2698      0.97567 LIU_CMYB_TARGETS_DN
LIU_VMYB_TARGETS_UP                     SET     117    -0.091599    -0.007318     0.070143       0.9042 LIU_VMYB_TARGETS_UP
LIU_TARGETS_OF_VMYB_VS_CMYB_...2        SET      15     -0.13582   -0.0038962      0.19604      0.75579 LIU_TARGETS_OF_VMYB_VS_CMYB_UP
LIU_TARGETS_OF_VMYB_VS_CMYB_...1        SET      39      0.11423    0.0052802      0.12756      0.18527 LIU_TARGETS_OF_VMYB_VS_CMYB_DN
CHARAFE_BREAST_CANCER_LUMINA...2        SET     365     -0.02473   -0.0034656     0.041067      0.72647 CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP
CHARAFE_BREAST_CANCER_LUMINA...1        SET     427     0.020233    0.0030614     0.040029      0.30663 CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN
CHARAFE_BREAST_CANCER_LUMINA...4        SET     427    -0.018314   -0.0027711     0.037188       0.6888 CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP
CHARAFE_BREAST_CANCER_LUMINA...3        SET     444     0.037712     0.005816     0.039189      0.16796 CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN
CHARAFE_BREAST_CANCER_BASAL_...2        SET     115   -0.0099919  -0.00079146     0.073311       0.5542 CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP
CHARAFE_BREAST_CANCER_BASAL_...1        SET      51      0.22265     0.011766      0.12152     0.033464 CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN
DOANE_BREAST_CANCER_CLASSES_...2        SET      66     0.037054    0.0022265     0.093137      0.34537 DOANE_BREAST_CANCER_CLASSES_UP
DOANE_BREAST_CANCER_CLASSES_...1        SET      33    -0.039386    -0.001675      0.14335      0.60824 DOANE_BREAST_CANCER_CLASSES_DN
DOANE_RESPONSE_TO_ANDROGEN_UP           SET     168     0.053894    0.0051522     0.059132      0.18104 DOANE_RESPONSE_TO_ANDROGEN_UP
DOANE_RESPONSE_TO_ANDROGEN_DN           SET     230    -0.026875   -0.0030009      0.05158      0.69882 DOANE_RESPONSE_TO_ANDROGEN_DN
DOANE_BREAST_CANCER_ESR1_UP             SET     107     0.058574    0.0044764     0.080812      0.23429 DOANE_BREAST_CANCER_ESR1_UP
DOANE_BREAST_CANCER_ESR1_DN             SET      45      0.09749    0.0048399      0.11489      0.19808 DOANE_BREAST_CANCER_ESR1_DN
WANG_RESPONSE_TO_ANDROGEN_UP            SET      27    -0.098685   -0.0037968      0.15286      0.74073 WANG_RESPONSE_TO_ANDROGEN_UP
WANG_RESPONSE_TO_FORSKOLIN_UP           SET      21    -0.095341   -0.0032355      0.17375       0.7084 WANG_RESPONSE_TO_FORSKOLIN_UP
WANG_RESPONSE_TO_FORSKOLIN_DN           SET       9     -0.29915   -0.0066482      0.26049      0.87459 WANG_RESPONSE_TO_FORSKOLIN_DN
TIMOFEEVA_GROWTH_STRESS_VIA_...         SET      16     0.024883   0.00073718      0.19298       0.4487 TIMOFEEVA_GROWTH_STRESS_VIA_STAT1_DN
LAIHO_COLORECTAL_CANCER_SERR...2        SET     111    -0.012951    -0.001008      0.07295      0.57045 LAIHO_COLORECTAL_CANCER_SERRATED_UP
LAIHO_COLORECTAL_CANCER_SERR...1        SET      69      0.10301    0.0063286     0.086569      0.11704 LAIHO_COLORECTAL_CANCER_SERRATED_DN
BORCZUK_MALIGNANT_MESOTHELIO...2        SET     283    -0.014658   -0.0018129     0.045033       0.6276 BORCZUK_MALIGNANT_MESOTHELIOMA_UP
BORCZUK_MALIGNANT_MESOTHELIO...1        SET      91    -0.052833   -0.0037252     0.078203      0.75035 BORCZUK_MALIGNANT_MESOTHELIOMA_DN
ROY_WOUND_BLOOD_VESSEL_UP               SET      46     0.069521    0.0034894      0.12341       0.2866 ROY_WOUND_BLOOD_VESSEL_UP
ROY_WOUND_BLOOD_VESSEL_DN               SET      19     0.020497   0.00066167      0.18093       0.4549 ROY_WOUND_BLOOD_VESSEL_DN
GRABARCZYK_BCL11B_TARGETS_UP            SET      72     0.064382      0.00404     0.089735      0.23655 GRABARCZYK_BCL11B_TARGETS_UP
GRABARCZYK_BCL11B_TARGETS_DN            SET      57    0.0066448   0.00037115      0.10488      0.47474 GRABARCZYK_BCL11B_TARGETS_DN
NEWMAN_ERCC6_TARGETS_UP                 SET      25      0.10857    0.0040197      0.17457        0.267 NEWMAN_ERCC6_TARGETS_UP
NEWMAN_ERCC6_TARGETS_DN                 SET      36      0.11832    0.0052554      0.14664      0.20986 NEWMAN_ERCC6_TARGETS_DN
HORIUCHI_WTAP_TARGETS_UP                SET     285    0.0098736    0.0012254     0.047954      0.41844 HORIUCHI_WTAP_TARGETS_UP
HORIUCHI_WTAP_TARGETS_DN                SET     299     0.023403    0.0029739     0.043945      0.29718 HORIUCHI_WTAP_TARGETS_DN
GAL_LEUKEMIC_STEM_CELL_UP               SET     114    -0.096579   -0.0076169     0.070239      0.91542 GAL_LEUKEMIC_STEM_CELL_UP
GAL_LEUKEMIC_STEM_CELL_DN               SET     224    0.0096841    0.0010673     0.050791      0.42439 GAL_LEUKEMIC_STEM_CELL_DN
CHOI_ATL_CHRONIC_VS_ACUTE_DN            SET      18     -0.22072   -0.0069354      0.17335      0.89853 CHOI_ATL_CHRONIC_VS_ACUTE_DN
BASAKI_YBX1_TARGETS_UP                  SET     275     0.073854    0.0090062     0.044838     0.049776 BASAKI_YBX1_TARGETS_UP
BASAKI_YBX1_TARGETS_DN                  SET     355     0.049459    0.0068375     0.042016      0.11957 BASAKI_YBX1_TARGETS_DN
NOJIMA_SFRP2_TARGETS_UP                 SET      31     0.094656    0.0039018      0.14552      0.25771 NOJIMA_SFRP2_TARGETS_UP
NOJIMA_SFRP2_TARGETS_DN                 SET      23     -0.16215   -0.0057584      0.16239      0.84097 NOJIMA_SFRP2_TARGETS_DN
WIKMAN_ASBESTOS_LUNG_CANCER_...2        SET      15    -0.087704   -0.0025159      0.18947      0.67827 WIKMAN_ASBESTOS_LUNG_CANCER_UP
WIKMAN_ASBESTOS_LUNG_CANCER_...1        SET      29     0.085048     0.003391      0.13356      0.26213 WIKMAN_ASBESTOS_LUNG_CANCER_DN
RODRIGUES_DCC_TARGETS_UP                SET       5     0.044153   0.00073147      0.44796      0.46074 RODRIGUES_DCC_TARGETS_UP
RODRIGUES_DCC_TARGETS_DN                SET     113     0.036647    0.0028776     0.071624      0.30445 RODRIGUES_DCC_TARGETS_DN
RODRIGUES_NTN1_TARGETS_UP               SET      14      0.16023    0.0044406      0.22722      0.24036 RODRIGUES_NTN1_TARGETS_UP
RODRIGUES_NTN1_TARGETS_DN               SET     150    -0.026747   -0.0024173     0.066458      0.65633 RODRIGUES_NTN1_TARGETS_DN
WANG_LMO4_TARGETS_UP                    SET     329   -0.0067374  -0.00089731     0.042883      0.56242 WANG_LMO4_TARGETS_UP
WANG_LMO4_TARGETS_DN                    SET     338    -0.035046   -0.0047298     0.042223      0.79673 WANG_LMO4_TARGETS_DN
WANG_CLIM2_TARGETS_UP                   SET     220     0.023648    0.0025833     0.051349      0.32257 WANG_CLIM2_TARGETS_UP
WANG_CLIM2_TARGETS_DN                   SET     169    0.0076745   0.00073583      0.05664      0.44611 WANG_CLIM2_TARGETS_DN
VECCHI_GASTRIC_CANCER_ADVANC...2        SET     165     0.094098    0.0089157     0.065686     0.076003 VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP
VECCHI_GASTRIC_CANCER_ADVANC...1        SET     133    -0.019743   -0.0016809     0.066221       0.6172 VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN
VECCHI_GASTRIC_CANCER_EARLY_...2        SET     400      0.02794    0.0040949     0.038196      0.23225 VECCHI_GASTRIC_CANCER_EARLY_UP
VECCHI_GASTRIC_CANCER_EARLY_...1        SET     324    -0.038038   -0.0050281      0.04728      0.78945 VECCHI_GASTRIC_CANCER_EARLY_DN
BARRIER_COLON_CANCER_RECURRE...2        SET      39     -0.05124   -0.0023686      0.13088      0.65228 BARRIER_COLON_CANCER_RECURRENCE_UP
BARRIER_COLON_CANCER_RECURRE...1        SET      17       0.1375    0.0041988      0.18479      0.22842 BARRIER_COLON_CANCER_RECURRENCE_DN
SMIRNOV_CIRCULATING_ENDOTHEL...2        SET     148    -0.004121  -0.00036997     0.064383      0.52552 SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP
SMIRNOV_CIRCULATING_ENDOTHEL...1        SET       5      0.40904    0.0067765      0.30988     0.093425 SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_DN
SLEBOS_HEAD_AND_NECK_CANCER_...         SET      70     -0.12914   -0.0079907     0.091254      0.92148 SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP
JAEGER_METASTASIS_UP                    SET      39     -0.09131   -0.0042208      0.13328      0.75336 JAEGER_METASTASIS_UP
JAEGER_METASTASIS_DN                    SET     243    -0.032308   -0.0037069     0.051165      0.73612 JAEGER_METASTASIS_DN
OSMAN_BLADDER_CANCER_UP                 SET     379     0.012032    0.0017175     0.039278      0.37968 OSMAN_BLADDER_CANCER_UP
OSMAN_BLADDER_CANCER_DN                 SET     371    0.0030414   0.00042963     0.038751      0.46872 OSMAN_BLADDER_CANCER_DN
GINESTIER_BREAST_CANCER_ZNF2...2        SET      65    -0.022939   -0.0013679     0.095101       0.5953 GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP
GINESTIER_BREAST_CANCER_ZNF2...1        SET     312    0.0083003     0.001077     0.040684      0.41917 GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN
GINESTIER_BREAST_CANCER_20Q1...2        SET      99     0.049422    0.0036338     0.077995      0.26316 GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP
GINESTIER_BREAST_CANCER_20Q1...1        SET     161    -0.095609   -0.0089494     0.057593      0.95154 GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN
OSWALD_HEMATOPOIETIC_STEM_CE...2        SET     213    -0.025347    -0.002725     0.052762      0.68453 OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP
OSWALD_HEMATOPOIETIC_STEM_CE...1        SET     260    -0.050886   -0.0060363     0.048186      0.85451 OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN
GARGALOVIC_RESPONSE_TO_OXIDI...24       SET      31   -0.0009102   -3.752e-05      0.14374      0.50253 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_UP
GARGALOVIC_RESPONSE_TO_OXIDI...23       SET      23    -0.011043  -0.00039217      0.14981      0.52938 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_DN
GARGALOVIC_RESPONSE_TO_OXIDI...22       SET      77      0.13312    0.0086376     0.090937     0.071618 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_UP
GARGALOVIC_RESPONSE_TO_OXIDI...21       SET      50     -0.10281   -0.0053793      0.10824       0.8289 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_DN
GARGALOVIC_RESPONSE_TO_OXIDI...18       SET      16       0.1954    0.0057891       0.2033      0.16824 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_UP
GARGALOVIC_RESPONSE_TO_OXIDI...17       SET      25    -0.033869    -0.001254      0.16574      0.58096 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_DN
GARGALOVIC_RESPONSE_TO_OXIDI...14       SET      26      0.10029    0.0037865      0.15251       0.2554 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_UP
GARGALOVIC_RESPONSE_TO_OXIDI...13       SET      12     0.038838    0.0009966      0.18775      0.41806 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_DN
GARGALOVIC_RESPONSE_TO_OXIDI...12       SET      11      0.62343     0.015317       0.2438    0.0052809 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_LIGHTYELLOW_UP
GARGALOVIC_RESPONSE_TO_OXIDI...8        SET      26      0.37172     0.014035       0.1639     0.011672 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_UP
GARGALOVIC_RESPONSE_TO_OXIDI...7        SET      22     -0.29357    -0.010197      0.16261      0.96449 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_DN
GARGALOVIC_RESPONSE_TO_OXIDI...4        SET     130    -0.017003   -0.0014313      0.06724      0.59981 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_UP
GARGALOVIC_RESPONSE_TO_OXIDI...3        SET      59    -0.051882   -0.0029481      0.10017      0.69774 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_DN
GARGALOVIC_RESPONSE_TO_OXIDI...2        SET      32     -0.12457   -0.0052171      0.14731      0.80112 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_UP
GARGALOVIC_RESPONSE_TO_OXIDI...1        SET      11     0.074175    0.0018224      0.23765      0.37747 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_DN
GARGALOVIC_RESPONSE_TO_OXIDI...10       SET      17        0.102    0.0031148      0.21219      0.31537 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_UP
GARGALOVIC_RESPONSE_TO_OXIDI...9        SET      75    -0.051278   -0.0032838     0.092332      0.71067 GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_DN
TAKEDA_TARGETS_OF_NUP98_HOXA...8        SET      82      0.19219     0.012867     0.096612     0.023342 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_UP
TAKEDA_TARGETS_OF_NUP98_HOXA...7        SET      41     -0.13215   -0.0062631      0.12378      0.85716 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_DN
TAKEDA_TARGETS_OF_NUP98_HOXA...6        SET     173     0.053174    0.0051577     0.063172      0.19998 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP
TAKEDA_TARGETS_OF_NUP98_HOXA...5        SET      29     -0.12818   -0.0051109      0.15899      0.78994 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN
TAKEDA_TARGETS_OF_NUP98_HOXA...10       SET     149     0.069842    0.0062912     0.067348      0.14987 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP
TAKEDA_TARGETS_OF_NUP98_HOXA...9        SET     185    -0.012253   -0.0012286     0.060516      0.58022 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN
TAKEDA_TARGETS_OF_NUP98_HOXA...2        SET     177      0.11252     0.011039      0.05927     0.028827 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP
TAKEDA_TARGETS_OF_NUP98_HOXA...1        SET     136    -0.067455   -0.0058072      0.07139      0.82763 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN
TAKEDA_TARGETS_OF_NUP98_HOXA...4        SET     162      0.01264    0.0011868     0.064138      0.42188 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP
TAKEDA_TARGETS_OF_NUP98_HOXA...3        SET     112     0.021189    0.0016565     0.074448      0.38797 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN
LOPEZ_MESOTELIOMA_SURVIVAL_T...2        SET      12     -0.15078   -0.0038691      0.21029      0.76332 LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP
LOPEZ_MESOTELIOMA_SURVIVAL_T...1        SET       7     -0.42007   -0.0082338      0.24782      0.95496 LOPEZ_MESOTELIOMA_SURVIVAL_TIME_DN
BOGNI_TREATMENT_RELATED_MYEL...2        SET      26    -0.041889   -0.0015816       0.1375      0.61968 BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP
BOGNI_TREATMENT_RELATED_MYEL...1        SET      31     -0.19728    -0.008132      0.13147      0.93325 BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN
BILBAN_B_CLL_LPL_UP                     SET      58      0.05096    0.0028712      0.10703      0.31699 BILBAN_B_CLL_LPL_UP
BILBAN_B_CLL_LPL_DN                     SET      40     -0.22845    -0.010695      0.12171      0.96974 BILBAN_B_CLL_LPL_DN
HOEBEKE_LYMPHOID_STEM_CELL_UP           SET      90    -0.020424   -0.0014322     0.088163       0.5916 HOEBEKE_LYMPHOID_STEM_CELL_UP
HOEBEKE_LYMPHOID_STEM_CELL_DN           SET      82     -0.10634   -0.0071195     0.086649      0.89014 HOEBEKE_LYMPHOID_STEM_CELL_DN
PEPPER_CHRONIC_LYMPHOCYTIC_L...2        SET      29     0.038694    0.0015428      0.14746      0.39651 PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP
PEPPER_CHRONIC_LYMPHOCYTIC_L...1        SET      21     -0.17461   -0.0059257      0.17395      0.84226 PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN
AKL_HTLV1_INFECTION_UP                  SET      25      -0.1284   -0.0047539      0.16192      0.78611 AKL_HTLV1_INFECTION_UP
AKL_HTLV1_INFECTION_DN                  SET      64     -0.17117    -0.010129     0.097513      0.96039 AKL_HTLV1_INFECTION_DN
RHEIN_ALL_GLUCOCORTICOID_THE...2        SET      70    0.0015946   9.8665e-05     0.099792      0.49363 RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP
RHEIN_ALL_GLUCOCORTICOID_THE...1        SET     341   -0.0073265  -0.00099307     0.042518       0.5684 RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN
MULLIGHAN_NPM1_MUTATED_SIGNA...2        SET     245    -0.056423   -0.0064999     0.047927      0.88044 MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_UP
MULLIGHAN_NPM1_MUTATED_SIGNA...1        SET     118     0.030952    0.0024833     0.074055      0.33799 MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_DN
MULLIGHAN_NPM1_MUTATED_SIGNA...4        SET     120    -0.036928   -0.0029876      0.07177      0.69656 MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_UP
MULLIGHAN_NPM1_MUTATED_SIGNA...3        SET      73    -0.010817  -0.00068347     0.088907      0.54842 MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_DN
MULLIGHAN_MLL_SIGNATURE_1_UP            SET     366     0.018561    0.0026046     0.039807      0.32051 MULLIGHAN_MLL_SIGNATURE_1_UP
MULLIGHAN_MLL_SIGNATURE_1_DN            SET     225    -0.012241   -0.0013521     0.052648      0.59193 MULLIGHAN_MLL_SIGNATURE_1_DN
MULLIGHAN_MLL_SIGNATURE_2_UP            SET     402     0.011884     0.001746      0.03774      0.37642 MULLIGHAN_MLL_SIGNATURE_2_UP
MULLIGHAN_MLL_SIGNATURE_2_DN            SET     264   1.9443e-05   2.3238e-06     0.048988      0.49984 MULLIGHAN_MLL_SIGNATURE_2_DN
MULLIGHAN_NPM1_SIGNATURE_3_UP           SET     307    -0.035154   -0.0045254     0.043585      0.79003 MULLIGHAN_NPM1_SIGNATURE_3_UP
MULLIGHAN_NPM1_SIGNATURE_3_DN           SET     152    -0.010659  -0.00096964     0.064374      0.56575 MULLIGHAN_NPM1_SIGNATURE_3_DN
TONKS_TARGETS_OF_RUNX1_RUNX1...11       SET      15      0.25018    0.0071766      0.21742      0.12495 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_UP
TONKS_TARGETS_OF_RUNX1_RUNX1...10       SET       7     -0.22613   -0.0044323      0.34011      0.74693 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_DN
TONKS_TARGETS_OF_RUNX1_RUNX1...6        SET     175    -0.030724   -0.0029972     0.059562      0.69701 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP
TONKS_TARGETS_OF_RUNX1_RUNX1...5        SET     178    -0.046124   -0.0045375     0.059587      0.78055 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN
TONKS_TARGETS_OF_RUNX1_RUNX1...4        SET      50       0.1239    0.0064831      0.11752      0.14588 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP
TONKS_TARGETS_OF_RUNX1_RUNX1...3        SET      17     0.065489    0.0019998      0.18315      0.36034 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_DN
TONKS_TARGETS_OF_RUNX1_RUNX1...8        SET     200      0.05564    0.0057985     0.054032      0.15157 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP
TONKS_TARGETS_OF_RUNX1_RUNX1...7        SET      55      0.16029    0.0087949        0.109     0.070721 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_DN
TONKS_TARGETS_OF_RUNX1_RUNX1...2        SET     150      0.12588     0.011377     0.066866     0.029884 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP
TONKS_TARGETS_OF_RUNX1_RUNX1...1        SET      16     0.040783    0.0012082      0.19168      0.41576 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_DN
TONKS_TARGETS_OF_RUNX1_RUNX1...13       SET      21      0.24616     0.008354      0.17501     0.079784 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_UP
TONKS_TARGETS_OF_RUNX1_RUNX1...12       SET       9      0.65192     0.014488      0.25051    0.0046336 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_DN
TONKS_TARGETS_OF_RUNX1_RUNX1...9        SET      42      0.29237     0.014024      0.11876    0.0069143 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINDED_IN_ERYTHROCYTE_UP
LOPEZ_MESOTHELIOMA_SURVIVAL_...6        SET      13     0.077053    0.0020579      0.18357      0.33734 LOPEZ_MESOTHELIOMA_SURVIVAL_WORST_VS_BEST_UP
LOPEZ_MESOTHELIOMA_SURVIVAL_...5        SET       7     -0.24027   -0.0047094      0.23936      0.84225 LOPEZ_MESOTHELIOMA_SURVIVAL_WORST_VS_BEST_DN
