# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
TAKEDA_TARGETS_OF_NUP98_HOXA...6        SET     173    -0.089325   -0.0086643     0.063701      0.91957 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP
TAKEDA_TARGETS_OF_NUP98_HOXA...5        SET      29      -0.2627    -0.010474      0.16032      0.94935 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN
TAKEDA_TARGETS_OF_NUP98_HOXA...10       SET     149     0.050126    0.0045153     0.067916      0.23025 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP
TAKEDA_TARGETS_OF_NUP98_HOXA...9        SET     185    -0.044387   -0.0044507     0.061024      0.76649 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN
TAKEDA_TARGETS_OF_NUP98_HOXA...2        SET     177     0.041997      0.00412     0.059775      0.24116 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP
TAKEDA_TARGETS_OF_NUP98_HOXA...1        SET     136     -0.06059   -0.0052162     0.071991          0.8 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN
TAKEDA_TARGETS_OF_NUP98_HOXA...4        SET     162     0.023872    0.0022413     0.064678      0.35603 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP
TAKEDA_TARGETS_OF_NUP98_HOXA...3        SET     112     0.017879    0.0013977     0.075075      0.40589 TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN
LOPEZ_MESOTELIOMA_SURVIVAL_T...2        SET      12     -0.15381   -0.0039468      0.21206      0.76587 LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP
LOPEZ_MESOTELIOMA_SURVIVAL_T...1        SET       7     0.066447    0.0013024      0.24993      0.39517 LOPEZ_MESOTELIOMA_SURVIVAL_TIME_DN
BOGNI_TREATMENT_RELATED_MYEL...2        SET      26      -0.0242  -0.00091371      0.13865      0.56928 BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP
BOGNI_TREATMENT_RELATED_MYEL...1        SET      31      0.12232    0.0050421      0.13258      0.17812 BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN
BILBAN_B_CLL_LPL_UP                     SET      58    -0.070909   -0.0039951      0.10793       0.7444 BILBAN_B_CLL_LPL_UP
BILBAN_B_CLL_LPL_DN                     SET      40      0.16124    0.0075481      0.12274     0.094478 BILBAN_B_CLL_LPL_DN
HOEBEKE_LYMPHOID_STEM_CELL_UP           SET      90     0.051235    0.0035927     0.088905      0.28221 HOEBEKE_LYMPHOID_STEM_CELL_UP
HOEBEKE_LYMPHOID_STEM_CELL_DN           SET      82       0.1328     0.008891     0.087376     0.064276 HOEBEKE_LYMPHOID_STEM_CELL_DN
PEPPER_CHRONIC_LYMPHOCYTIC_L...2        SET      29      0.13913    0.0055474       0.1487      0.17473 PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP
PEPPER_CHRONIC_LYMPHOCYTIC_L...1        SET      21      0.13329    0.0045235      0.17541      0.22367 PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN
AKL_HTLV1_INFECTION_UP                  SET      25     -0.13089   -0.0048462      0.16328      0.78862 AKL_HTLV1_INFECTION_UP
AKL_HTLV1_INFECTION_DN                  SET      64     0.046421    0.0027469     0.098343      0.31845 AKL_HTLV1_INFECTION_DN
RHEIN_ALL_GLUCOCORTICOID_THE...2        SET      70    -0.097144   -0.0060109      0.10063      0.83281 RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP
RHEIN_ALL_GLUCOCORTICOID_THE...1        SET     341     0.027545    0.0037336     0.042875      0.26029 RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN
MULLIGHAN_NPM1_MUTATED_SIGNA...2        SET     245      0.03411    0.0039294     0.048332      0.24018 MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_UP
MULLIGHAN_NPM1_MUTATED_SIGNA...1        SET     118    -0.014936   -0.0011983     0.074679      0.57926 MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_DN
MULLIGHAN_NPM1_MUTATED_SIGNA...4        SET     120     0.029966    0.0024244     0.072374      0.33942 MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_UP
MULLIGHAN_NPM1_MUTATED_SIGNA...3        SET      73    -0.055924   -0.0035335     0.089654      0.73361 MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_DN
MULLIGHAN_MLL_SIGNATURE_1_UP            SET     366    0.0015094   0.00021181     0.040143        0.485 MULLIGHAN_MLL_SIGNATURE_1_UP
MULLIGHAN_MLL_SIGNATURE_1_DN            SET     225     0.042468    0.0046909      0.05309      0.21188 MULLIGHAN_MLL_SIGNATURE_1_DN
MULLIGHAN_MLL_SIGNATURE_2_UP            SET     402    -0.012129   -0.0017819     0.038057      0.62502 MULLIGHAN_MLL_SIGNATURE_2_UP
MULLIGHAN_MLL_SIGNATURE_2_DN            SET     264      0.06196    0.0074054     0.049397      0.10487 MULLIGHAN_MLL_SIGNATURE_2_DN
MULLIGHAN_NPM1_SIGNATURE_3_UP           SET     307     0.025969     0.003343     0.043952      0.27732 MULLIGHAN_NPM1_SIGNATURE_3_UP
MULLIGHAN_NPM1_SIGNATURE_3_DN           SET     152     0.026954     0.002452     0.064916        0.339 MULLIGHAN_NPM1_SIGNATURE_3_DN
TONKS_TARGETS_OF_RUNX1_RUNX1...11       SET      15     0.061623    0.0017678      0.21926      0.38934 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_UP
TONKS_TARGETS_OF_RUNX1_RUNX1...10       SET       7      0.36804    0.0072139      0.34296      0.14162 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_DN
TONKS_TARGETS_OF_RUNX1_RUNX1...6        SET     175     0.071181    0.0069438     0.060061      0.11799 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP
TONKS_TARGETS_OF_RUNX1_RUNX1...5        SET     178    -0.021927   -0.0021571     0.060089      0.64241 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN
TONKS_TARGETS_OF_RUNX1_RUNX1...4        SET      50      0.24811     0.012982       0.1185     0.018149 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP
TONKS_TARGETS_OF_RUNX1_RUNX1...3        SET      17      0.19921    0.0060832      0.18469      0.14039 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_DN
TONKS_TARGETS_OF_RUNX1_RUNX1...8        SET     200      0.10447     0.010888     0.054482      0.02759 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP
TONKS_TARGETS_OF_RUNX1_RUNX1...7        SET      55    -0.043359   -0.0023791      0.10992      0.65337 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_DN
TONKS_TARGETS_OF_RUNX1_RUNX1...2        SET     150     0.097184    0.0087832     0.067432      0.07477 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP
TONKS_TARGETS_OF_RUNX1_RUNX1...1        SET      16      0.12427    0.0036816      0.19329      0.26014 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_DN
TONKS_TARGETS_OF_RUNX1_RUNX1...13       SET      21     0.051621    0.0017518      0.17649      0.38496 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_UP
TONKS_TARGETS_OF_RUNX1_RUNX1...12       SET       9     -0.14449   -0.0032112      0.25267      0.71629 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_DN
TONKS_TARGETS_OF_RUNX1_RUNX1...9        SET      42    0.0034902   0.00016741      0.11978      0.48838 TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINDED_IN_ERYTHROCYTE_UP
LOPEZ_MESOTHELIOMA_SURVIVAL_...6        SET      13     -0.21151   -0.0056489      0.18511       0.8734 LOPEZ_MESOTHELIOMA_SURVIVAL_WORST_VS_BEST_UP
LOPEZ_MESOTHELIOMA_SURVIVAL_...5        SET       7     -0.32788   -0.0064268      0.24137      0.91283 LOPEZ_MESOTHELIOMA_SURVIVAL_WORST_VS_BEST_DN
PAPASPYRIDONOS_UNSTABLE_ATER...2        SET      51      -0.1378   -0.0072819      0.11076      0.89326 PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_UP
PAPASPYRIDONOS_UNSTABLE_ATER...1        SET      41    -0.090856   -0.0043059       0.1296      0.75836 PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_DN
DITTMER_PTHLH_TARGETS_UP                SET     112       0.1122    0.0087714     0.074276     0.065458 DITTMER_PTHLH_TARGETS_UP
DITTMER_PTHLH_TARGETS_DN                SET      70    -0.095421   -0.0059042     0.094371      0.84401 DITTMER_PTHLH_TARGETS_DN
UDAYAKUMAR_MED1_TARGETS_UP              SET     131     0.059405    0.0050199     0.065168      0.18101 UDAYAKUMAR_MED1_TARGETS_UP
UDAYAKUMAR_MED1_TARGETS_DN              SET     223    -0.010966    -0.001206     0.053754      0.58083 UDAYAKUMAR_MED1_TARGETS_DN
ODONNELL_TFRC_TARGETS_UP                SET     338     0.056064    0.0075663     0.043417      0.09831 ODONNELL_TFRC_TARGETS_UP
ODONNELL_TFRC_TARGETS_DN                SET     121      0.13213     0.010734     0.070366     0.030214 ODONNELL_TFRC_TARGETS_DN
ODONNELL_TARGETS_OF_MYC_AND_...2        SET      74    -0.047784   -0.0030397     0.094841      0.69281 ODONNELL_TARGETS_OF_MYC_AND_TFRC_UP
ODONNELL_TARGETS_OF_MYC_AND_...1        SET      44        0.291     0.014286      0.11679    0.0063641 ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN
SENESE_HDAC1_TARGETS_UP                 SET     421    -0.082035    -0.012327     0.038451      0.98355 SENESE_HDAC1_TARGETS_UP
SENESE_HDAC1_TARGETS_DN                 SET     237    -0.056925   -0.0064513     0.050641       0.8695 SENESE_HDAC1_TARGETS_DN
SENESE_HDAC1_AND_HDAC2_TARGE...2        SET     222    -0.052908   -0.0058055     0.053409      0.83906 SENESE_HDAC1_AND_HDAC2_TARGETS_UP
SENESE_HDAC1_AND_HDAC2_TARGE...1        SET     215     0.039954    0.0043153     0.055618      0.23627 SENESE_HDAC1_AND_HDAC2_TARGETS_DN
SENESE_HDAC2_TARGETS_UP                 SET     109     -0.13618    -0.010503     0.076421      0.96261 SENESE_HDAC2_TARGETS_UP
SENESE_HDAC2_TARGETS_DN                 SET     114     0.045225    0.0035668     0.075187      0.27376 SENESE_HDAC2_TARGETS_DN
SENESE_HDAC3_TARGETS_UP                 SET     455    -0.050413    -0.007868     0.038248      0.90625 SENESE_HDAC3_TARGETS_UP
SENESE_HDAC3_TARGETS_DN                 SET     504     -0.01887   -0.0030953     0.036256      0.69863 SENESE_HDAC3_TARGETS_DN
LEE_NEURAL_CREST_STEM_CELL_UP           SET     138    -0.078794   -0.0068327     0.070605      0.86778 LEE_NEURAL_CREST_STEM_CELL_UP
LEE_NEURAL_CREST_STEM_CELL_DN           SET     106    -0.018957    -0.001442     0.082003      0.59141 LEE_NEURAL_CREST_STEM_CELL_DN
HUMMEL_BURKITTS_LYMPHOMA_UP             SET      40      0.05567    0.0026061      0.12877      0.33275 HUMMEL_BURKITTS_LYMPHOMA_UP
HUMMEL_BURKITTS_LYMPHOMA_DN             SET      15      0.17067    0.0048958      0.22173      0.22074 HUMMEL_BURKITTS_LYMPHOMA_DN
TIEN_INTESTINE_PROBIOTICS_2H...2        SET      28      0.25017    0.0098016      0.14112     0.038137 TIEN_INTESTINE_PROBIOTICS_2HR_UP
TIEN_INTESTINE_PROBIOTICS_2H...1        SET      83     0.098377     0.006626     0.088455      0.13304 TIEN_INTESTINE_PROBIOTICS_2HR_DN
TIEN_INTESTINE_PROBIOTICS_6H...2        SET      46     0.068392    0.0034328      0.11216        0.271 TIEN_INTESTINE_PROBIOTICS_6HR_UP
TIEN_INTESTINE_PROBIOTICS_6H...1        SET     163     0.042029    0.0039582     0.059375      0.23952 TIEN_INTESTINE_PROBIOTICS_6HR_DN
TIEN_INTESTINE_PROBIOTICS_24...2        SET     539     0.054511    0.0092378     0.032654     0.047532 TIEN_INTESTINE_PROBIOTICS_24HR_UP
TIEN_INTESTINE_PROBIOTICS_24...1        SET     202     0.048198    0.0050477     0.055045      0.19063 TIEN_INTESTINE_PROBIOTICS_24HR_DN
ZHOU_INFLAMMATORY_RESPONSE_F...2        SET     449     0.050599    0.0078461     0.038251     0.092958 ZHOU_INFLAMMATORY_RESPONSE_FIMA_UP
ZHOU_INFLAMMATORY_RESPONSE_F...1        SET     265   -0.0056353  -0.00067478     0.049079      0.54571 ZHOU_INFLAMMATORY_RESPONSE_FIMA_DN
ZHOU_INFLAMMATORY_RESPONSE_L...3        SET     349      0.14732     0.020197     0.042787    0.0002882 ZHOU_INFLAMMATORY_RESPONSE_LPS_UP
KINSEY_TARGETS_OF_EWSR1_FLII...2        SET    1218   -0.0081241   -0.0020294     0.023321      0.63621 KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP
KINSEY_TARGETS_OF_EWSR1_FLII...1        SET     308    -0.053011   -0.0068351     0.045837      0.87625 KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN
SABATES_COLORECTAL_ADENOMA_S...2        SET      18    -0.039942   -0.0012551      0.16299      0.59679 SABATES_COLORECTAL_ADENOMA_SIZE_UP
SABATES_COLORECTAL_ADENOMA_S...1        SET      11      0.66143      0.01625      0.22894    0.0019342 SABATES_COLORECTAL_ADENOMA_SIZE_DN
SABATES_COLORECTAL_ADENOMA_UP           SET     131     0.031202    0.0026367     0.073229      0.33503 SABATES_COLORECTAL_ADENOMA_UP
SABATES_COLORECTAL_ADENOMA_DN           SET     267     0.021683     0.002606     0.052575      0.34002 SABATES_COLORECTAL_ADENOMA_DN
SCIBETTA_KDM5B_TARGETS_UP               SET      18      0.31377    0.0098593      0.18101      0.04152 SCIBETTA_KDM5B_TARGETS_UP
SCIBETTA_KDM5B_TARGETS_DN               SET      75    -0.098019    -0.006277     0.092909      0.85428 SCIBETTA_KDM5B_TARGETS_DN
NAGASHIMA_NRG1_SIGNALING_UP             SET     167    -0.073552   -0.0070107     0.062436       0.8806 NAGASHIMA_NRG1_SIGNALING_UP
NAGASHIMA_NRG1_SIGNALING_DN             SET      52      0.21831     0.011648       0.1176     0.031706 NAGASHIMA_NRG1_SIGNALING_DN
NAGASHIMA_EGF_SIGNALING_UP              SET      55     -0.12754   -0.0069979      0.10821      0.88072 NAGASHIMA_EGF_SIGNALING_UP
KIM_WT1_TARGETS_UP                      SET     212    0.0061878    0.0006637     0.056009      0.45602 KIM_WT1_TARGETS_UP
KIM_WT1_TARGETS_DN                      SET     445    -0.016624   -0.0025666     0.036306      0.67648 KIM_WT1_TARGETS_DN
KIM_WT1_TARGETS_8HR_UP                  SET     161     0.065799     0.006159     0.062392      0.14581 KIM_WT1_TARGETS_8HR_UP
KIM_WT1_TARGETS_8HR_DN                  SET     118    0.0086027    0.0006902     0.067695      0.44944 KIM_WT1_TARGETS_8HR_DN
KIM_WT1_TARGETS_12HR_UP                 SET     159       0.1294     0.012037     0.066361     0.025601 KIM_WT1_TARGETS_12HR_UP
KIM_WT1_TARGETS_12HR_DN                 SET     210    -0.037193   -0.0039707     0.051421      0.76525 KIM_WT1_TARGETS_12HR_DN
ELVIDGE_HYPOXIA_UP                      SET     164    -0.023513   -0.0022211     0.062981      0.64555 ELVIDGE_HYPOXIA_UP
ELVIDGE_HYPOXIA_DN                      SET     143     0.071138    0.0062786       0.0616      0.12409 ELVIDGE_HYPOXIA_DN
ELVIDGE_HYPOXIA_BY_DMOG_UP              SET     128     0.004792   0.00040031     0.069976       0.4727 ELVIDGE_HYPOXIA_BY_DMOG_UP
ELVIDGE_HYPOXIA_BY_DMOG_DN              SET      56      0.16874    0.0093424     0.099989     0.045752 ELVIDGE_HYPOXIA_BY_DMOG_DN
ELVIDGE_HIF1A_TARGETS_UP                SET      64     0.079866    0.0047261     0.094522      0.19908 ELVIDGE_HIF1A_TARGETS_UP
ELVIDGE_HIF1A_TARGETS_DN                SET      87    -0.093966   -0.0064789     0.083758      0.86904 ELVIDGE_HIF1A_TARGETS_DN
ELVIDGE_HIF2A_TARGETS_UP                SET       6      0.20095    0.0036467      0.27699      0.23408 ELVIDGE_HIF2A_TARGETS_UP
ELVIDGE_HIF1A_AND_HIF2A_TARG...2        SET      39   0.00096221   4.4478e-05      0.11983       0.4968 ELVIDGE_HIF1A_AND_HIF2A_TARGETS_UP
ELVIDGE_HIF1A_AND_HIF2A_TARG...1        SET     100    -0.076634   -0.0056628     0.080599      0.82914 ELVIDGE_HIF1A_AND_HIF2A_TARGETS_DN
JAATINEN_HEMATOPOIETIC_STEM_...2        SET     289     -0.01429   -0.0017858     0.048641      0.61554 JAATINEN_HEMATOPOIETIC_STEM_CELL_UP
JAATINEN_HEMATOPOIETIC_STEM_...1        SET     218     -0.06158   -0.0066967     0.054978      0.86865 JAATINEN_HEMATOPOIETIC_STEM_CELL_DN
MOROSETTI_FACIOSCAPULOHUMERA...2        SET      20     0.043517    0.0014413      0.19952      0.41367 MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP
MOROSETTI_FACIOSCAPULOHUMERA...1        SET      12     -0.11694   -0.0030008      0.18612       0.7351 MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_DN
GRAHAM_CML_QUIESCENT_VS_CML_...2        SET      24   -0.0039639   -0.0001438      0.17297      0.50914 GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_UP
GRAHAM_CML_QUIESCENT_VS_CML_...1        SET      11      0.11153    0.0027401      0.25512        0.331 GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_DN
GRAHAM_CML_QUIESCENT_VS_NORM...4        SET      87     0.081617    0.0056274     0.082149      0.16024 GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP
GRAHAM_CML_QUIESCENT_VS_NORM...3        SET      39    -0.095181   -0.0043997      0.13173      0.76501 GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_DN
GRAHAM_CML_QUIESCENT_VS_NORM...2        SET      55     0.016805   0.00092208      0.10415      0.43591 GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_UP
GRAHAM_CML_QUIESCENT_VS_NORM...1        SET      10     -0.43663    -0.010228      0.26085      0.95291 GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_DN
GRAHAM_CML_DIVIDING_VS_NORMA...2        SET      11     -0.15964   -0.0039222       0.2176      0.76841 GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_UP
GRAHAM_CML_DIVIDING_VS_NORMA...1        SET      10     -0.32231   -0.0075504      0.27258      0.88148 GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_DN
GRAHAM_CML_DIVIDING_VS_NORMA...4        SET     176      0.03717    0.0036362     0.055479      0.25144 GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP
GRAHAM_CML_DIVIDING_VS_NORMA...3        SET      81    -0.063708   -0.0042392     0.097481      0.74329 GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN
GRAHAM_NORMAL_QUIESCENT_VS_N...2        SET      58    -0.029682   -0.0016724      0.11396      0.60275 GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP
GRAHAM_NORMAL_QUIESCENT_VS_N...1        SET      86    -0.012799   -0.0008774     0.080579       0.5631 GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN
BIDUS_METASTASIS_UP                     SET     193    -0.014459   -0.0014805     0.053826      0.60589 BIDUS_METASTASIS_UP
BIDUS_METASTASIS_DN                     SET     143     0.049346    0.0043553     0.065593      0.22594 BIDUS_METASTASIS_DN
WAMUNYOKOLI_OVARIAN_CANCER_L...2        SET     257    -0.074474   -0.0087841     0.047183      0.94276 WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP
WAMUNYOKOLI_OVARIAN_CANCER_L...1        SET     180    -0.095575   -0.0094544     0.058259      0.94954 WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN
WAMUNYOKOLI_OVARIAN_CANCER_G...2        SET     132   0.00080352   6.8157e-05     0.067735      0.49527 WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP
WAMUNYOKOLI_OVARIAN_CANCER_G...1        SET      64    -0.016902   -0.0010001     0.099151      0.56768 WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_DN
MAYBURD_RESPONSE_TO_L663536_...2        SET      24   -0.0019388  -7.0332e-05      0.14711      0.50526 MAYBURD_RESPONSE_TO_L663536_UP
MAYBURD_RESPONSE_TO_L663536_...1        SET      55     -0.11544    -0.006334     0.099023      0.87813 MAYBURD_RESPONSE_TO_L663536_DN
WATANABE_ULCERATIVE_COLITIS_...2        SET      19     0.041231     0.001331      0.19597      0.41668 WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP
WATANABE_ULCERATIVE_COLITIS_...1        SET      14      0.35479    0.0098328       0.2105     0.045961 WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN
DODD_NASOPHARYNGEAL_CARCINOM...2        SET    1605     0.018411     0.005219     0.020149      0.18044 DODD_NASOPHARYNGEAL_CARCINOMA_UP
DODD_NASOPHARYNGEAL_CARCINOM...1        SET    1310    -0.029714    -0.007677     0.022225      0.90938 DODD_NASOPHARYNGEAL_CARCINOMA_DN
RODRIGUES_THYROID_CARCINOMA_...5        SET     618    -0.015321   -0.0027739     0.031228      0.68815 RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP
RODRIGUES_THYROID_CARCINOMA_...4        SET     730      -0.0138   -0.0027068     0.029539      0.67981 RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN
RODRIGUES_THYROID_CARCINOMA_...2        SET     669    -0.049629   -0.0093355     0.030565      0.94777 RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP
RODRIGUES_THYROID_CARCINOMA_...1        SET     481    -0.052899   -0.0084825     0.036436      0.92672 RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN
RODRIGUES_THYROID_CARCINOMA_...6        SET      15     -0.17517    -0.005025      0.22353      0.78337 RODRIGUES_THYROID_CARCINOMA_UP
RODRIGUES_THYROID_CARCINOMA_...3        SET      71    -0.060275    -0.003756      0.10289      0.72099 RODRIGUES_THYROID_CARCINOMA_DN
GOZGIT_ESR1_TARGETS_UP                  SET     134     0.024645    0.0021061     0.069958      0.36232 GOZGIT_ESR1_TARGETS_UP
GOZGIT_ESR1_TARGETS_DN                  SET     687    0.0088678    0.0016895     0.032028      0.39094 GOZGIT_ESR1_TARGETS_DN
HAHTOLA_SEZARY_SYNDROM_UP               SET      90     0.036512    0.0025603     0.079634       0.3233 HAHTOLA_SEZARY_SYNDROM_UP
HAHTOLA_SEZARY_SYNDROM_DN               SET      42     0.083478    0.0040041      0.13468      0.26769 HAHTOLA_SEZARY_SYNDROM_DN
HAHTOLA_MYCOSIS_FUNGOIDES_SK...2        SET     168     0.018283    0.0017478     0.057435      0.37512 HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_UP
HAHTOLA_MYCOSIS_FUNGOIDES_SK...1        SET      26      0.34638     0.013078      0.15324     0.011905 HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_DN
HAHTOLA_MYCOSIS_FUNGOIDES_CD...2        SET      57      0.24414     0.013637      0.10988     0.013154 HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP
HAHTOLA_MYCOSIS_FUNGOIDES_CD...1        SET     109     0.011945   0.00092132     0.072154      0.43426 HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN
HAHTOLA_MYCOSIS_FUNGOIDES_UP            SET      14    -0.018833  -0.00052194      0.20982      0.53576 HAHTOLA_MYCOSIS_FUNGOIDES_UP
HAHTOLA_MYCOSIS_FUNGOIDES_DN            SET      13        0.105    0.0028043      0.20051      0.30026 HAHTOLA_MYCOSIS_FUNGOIDES_DN
PROVENZANI_METASTASIS_UP                SET     190    -0.045182   -0.0045906     0.058264      0.78096 PROVENZANI_METASTASIS_UP
PROVENZANI_METASTASIS_DN                SET     138     0.067549    0.0058575     0.065911      0.15273 PROVENZANI_METASTASIS_DN
PACHER_TARGETS_OF_IGF1_AND_I...         SET      35      0.11729    0.0051368      0.13109      0.18547 PACHER_TARGETS_OF_IGF1_AND_IGF2_UP
LIU_CDX2_TARGETS_UP                     SET      31     0.086706    0.0035741      0.14021      0.26816 LIU_CDX2_TARGETS_UP
LIU_CDX2_TARGETS_DN                     SET       8    -0.028843  -0.00060437      0.30162      0.53809 LIU_CDX2_TARGETS_DN
COLDREN_GEFITINIB_RESISTANCE...2        SET      81     -0.15241    -0.010141     0.080141      0.97139 COLDREN_GEFITINIB_RESISTANCE_UP
COLDREN_GEFITINIB_RESISTANCE...1        SET     216    -0.050281   -0.0054431     0.053891      0.82459 COLDREN_GEFITINIB_RESISTANCE_DN
KOKKINAKIS_METHIONINE_DEPRIV...2        SET     128     0.059074    0.0049349      0.06971      0.19838 KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP
KOKKINAKIS_METHIONINE_DEPRIV...1        SET      57      0.19832     0.011077      0.10158     0.025454 KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_DN
KOKKINAKIS_METHIONINE_DEPRIV...4        SET     116      0.17984     0.014307     0.073008    0.0068879 KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP
KOKKINAKIS_METHIONINE_DEPRIV...3        SET      68    -0.016076  -0.00098043     0.093464      0.56828 KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_DN
PASTURAL_RIZ1_TARGETS_UP                SET       8     0.053092    0.0011125      0.25643      0.41799 PASTURAL_RIZ1_TARGETS_UP
PASTURAL_RIZ1_TARGETS_DN                SET       5     -0.48018    -0.007955      0.37229      0.90143 PASTURAL_RIZ1_TARGETS_DN
CHOW_RASSF1_TARGETS_UP                  SET      23     0.031434    0.0011164      0.16823      0.42589 CHOW_RASSF1_TARGETS_UP
CHOW_RASSF1_TARGETS_DN                  SET      30     -0.15531   -0.0062983      0.15407      0.84328 CHOW_RASSF1_TARGETS_DN
ENK_UV_RESPONSE_EPIDERMIS_UP            SET     279    -0.027118   -0.0033306     0.045421      0.72476 ENK_UV_RESPONSE_EPIDERMIS_UP
ENK_UV_RESPONSE_EPIDERMIS_DN            SET     494     0.016405     0.002665     0.036092      0.32472 ENK_UV_RESPONSE_EPIDERMIS_DN
ENK_UV_RESPONSE_KERATINOCYTE...2        SET     495     0.052944    0.0086088     0.033783      0.05855 ENK_UV_RESPONSE_KERATINOCYTE_UP
ENK_UV_RESPONSE_KERATINOCYTE...1        SET     460    -0.010379   -0.0016285     0.037147      0.61003 ENK_UV_RESPONSE_KERATINOCYTE_DN
LANDIS_BREAST_CANCER_PROGRES...2        SET      42     0.098097    0.0047053      0.12046      0.20772 LANDIS_BREAST_CANCER_PROGRESSION_UP
