# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
REACTOME_GLUTAMATE_NEUROTRAN...         SET      24      0.18798    0.0068192      0.15899      0.11855 REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE
REACTOME_ERK_MAPK_TARGETS               SET      20     0.014383   0.00047636      0.17478      0.46721 REACTOME_ERK_MAPK_TARGETS
REACTOME_TIE2_SIGNALING                 SET      18    -0.075954   -0.0023866      0.17135      0.67121 REACTOME_TIE2_SIGNALING
REACTOME_GENERATION_OF_SECON...         SET      30     -0.11708   -0.0047478      0.17201      0.75195 REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES
REACTOME_RESPONSE_TO_ELEVATE...         SET     122      0.07248    0.0059122     0.067863      0.14276 REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2
REACTOME_TRANSPORT_OF_MATURE...2        SET      79    -0.012685  -0.00083361     0.081733      0.56167 REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM
REACTOME_METABOLISM_OF_AMINO...         SET     352     0.022696    0.0031245     0.040558      0.28789 REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES
REACTOME_FATTY_ACYL_COA_BIOS...         SET      35     0.047922    0.0020988      0.13196      0.35825 REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS
REACTOME_E2F_ENABLED_INHIBIT...         SET       9     0.045164    0.0010037      0.30577      0.44129 REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION
REACTOME_P75NTR_RECRUITS_SIG...         SET      12      0.18093    0.0046426      0.22854      0.21428 REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES
REACTOME_BIOLOGICAL_OXIDATIO...         SET     215     -0.13193    -0.014249     0.058422      0.98803 REACTOME_BIOLOGICAL_OXIDATIONS
REACTOME_REGULATED_PROTEOLYS...         SET      11       0.1339    0.0032898      0.22099      0.27228 REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR
REACTOME_TRANSMISSION_ACROSS...         SET     253    -0.067466   -0.0078961     0.051703      0.90402 REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES
REACTOME_CASPASE_MEDIATED_CL...         SET      12      0.21497    0.0055162      0.21372      0.15725 REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS
REACTOME_XENOBIOTICS                    SET      24     -0.19224   -0.0069739      0.18981      0.84442 REACTOME_XENOBIOTICS
REACTOME_INTEGRIN_CELL_SURFA...         SET      82      0.02942    0.0019696      0.09427      0.37749 REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS
REACTOME_CYTOCHROME_P450_ARR...         SET      65     -0.21767     -0.01298      0.11027       0.9758 REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE
REACTOME_APOPTOTIC_CLEAVAGE_...2        SET      11     -0.07884    -0.001937      0.25153      0.62302 REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS
REACTOME_NRAGE_SIGNALS_DEATH...         SET      54     0.085027     0.004623      0.11974      0.23883 REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK
REACTOME_SLBP_DEPENDENT_PROC...         SET      11      0.48654     0.011953      0.22294     0.014548 REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS
REACTOME_NRIF_SIGNALS_CELL_D...         SET      16      0.17258    0.0051129      0.19338      0.18609 REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS
REACTOME_RNA_POLYMERASE_II_T...2        SET    1286  -0.00069924  -0.00017912     0.022727      0.51227 REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
REACTOME_NEURONAL_SYSTEM                SET     385     -0.11996    -0.017255     0.042984      0.99737 REACTOME_NEURONAL_SYSTEM
REACTOME_REGULATION_OF_BETA_...         SET      41     0.031734     0.001504      0.13523      0.40724 REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT
REACTOME_CELL_DEATH_SIGNALLI...         SET      70      0.15399    0.0095283      0.10166     0.064932 REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE
REACTOME_NEUROTRANSMITTER_RE...2        SET      48     0.041824    0.0021443       0.1201      0.36383 REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE
REACTOME_P75_NTR_RECEPTOR_ME...         SET      89      0.12242    0.0085369     0.087055     0.079832 REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING
REACTOME_AMINO_ACID_TRANSPOR...         SET      30      -0.3594    -0.014574       0.1442      0.99365 REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE
REACTOME_ENDOGENOUS_STEROLS             SET      27     -0.14215   -0.0054692      0.16363      0.80751 REACTOME_ENDOGENOUS_STEROLS
REACTOME_REGULATION_OF_GENE_...2        SET      21    -0.040156   -0.0013628      0.18095      0.58781 REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS
REACTOME_GLYCOLYSIS                     SET      69    -0.007424  -0.00045608     0.096157      0.53077 REACTOME_GLYCOLYSIS
REACTOME_PROCESSIVE_SYNTHESI...2        SET      13      0.12717    0.0033962      0.19711      0.25942 REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND
REACTOME_MRNA_CAPPING                   SET      29    -0.073175   -0.0029176      0.13497      0.70614 REACTOME_MRNA_CAPPING
REACTOME_MITOCHONDRIAL_FATTY...1        SET      36     0.095433    0.0042387      0.12519      0.22295 REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION
REACTOME_SIGNALING_BY_GPCR              SET    1078    -0.015303   -0.0036112     0.027622      0.71021 REACTOME_SIGNALING_BY_GPCR
REACTOME_PEPTIDE_LIGAND_BIND...         SET     181     0.071184     0.007061     0.063336      0.13053 REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS
REACTOME_METABOLISM_OF_POLYA...         SET      56      0.18678     0.010341      0.10667     0.039984 REACTOME_METABOLISM_OF_POLYAMINES
REACTOME_NOTCH_HLH_TRANSCRIP...         SET      24     -0.15271   -0.0055399      0.16494      0.82274 REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY
REACTOME_INTEGRATION_OF_ENER...         SET     105    -0.092028   -0.0069674     0.079429      0.87668 REACTOME_INTEGRATION_OF_ENERGY_METABOLISM
REACTOME_CELL_CYCLE_MITOTIC             SET     517     0.041348    0.0068669     0.033858      0.11101 REACTOME_CELL_CYCLE_MITOTIC
REACTOME_GLUCONEOGENESIS                SET      32    -0.083215    -0.003485      0.12542       0.7465 REACTOME_GLUCONEOGENESIS
REACTOME_DOPAMINE_NEUROTRANS...         SET      21     0.076609    0.0025999      0.16986      0.32599 REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE
REACTOME_OPIOID_SIGNALLING              SET      88      0.13268    0.0092004     0.086002     0.061452 REACTOME_OPIOID_SIGNALLING
REACTOME_RECRUITMENT_OF_MITO...         SET      78    -0.056819   -0.0037104     0.090855      0.73414 REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES
REACTOME_MITOCHONDRIAL_TRNA_...         SET      21     -0.11274   -0.0038261      0.16821      0.74865 REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION
REACTOME_CYTOSOLIC_TRNA_AMIN...         SET      24      0.19116    0.0069346      0.15199      0.10425 REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION
REACTOME_CA_DEPENDENT_EVENTS            SET      36       0.3008      0.01336      0.14622      0.01984 REACTOME_CA_DEPENDENT_EVENTS
REACTOME_ACETYLCHOLINE_NEURO...         SET      17    -0.033502   -0.0010231      0.18825      0.57062 REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE
REACTOME_ADENYLATE_CYCLASE_A...         SET      10      0.43019     0.010077      0.27247     0.057196 REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY
REACTOME_ADENYLATE_CYCLASE_I...         SET      14      0.26952    0.0074696      0.22048      0.11078 REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY
REACTOME_DARPP_32_EVENTS                SET      24     0.018661   0.00067698      0.16437       0.4548 REACTOME_DARPP_32_EVENTS
REACTOME_CHEMOKINE_RECEPTORS...         SET      53      0.13502     0.007273      0.12532      0.14066 REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES
REACTOME_CELL_CYCLE_CHECKPOI...         SET     273     0.061403     0.007461     0.046867     0.095082 REACTOME_CELL_CYCLE_CHECKPOINTS
REACTOME_P130CAS_LINKAGE_TO_...         SET      15     -0.28638   -0.0082152      0.20331      0.92051 REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS
REACTOME_NOREPINEPHRINE_NEUR...         SET      17     0.025364   0.00077455      0.18409      0.44521 REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE
REACTOME_PEPTIDE_HORMONE_BIO...         SET      14     -0.13754   -0.0038117      0.19943      0.75479 REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS
REACTOME_G_PROTEIN_ACTIVATION           SET      27     0.019815   0.00076237      0.14803      0.44676 REACTOME_G_PROTEIN_ACTIVATION
REACTOME_ACETYLCHOLINE_BINDI...         SET      14     -0.13412   -0.0037171      0.20941      0.73906 REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS
REACTOME_ABC_FAMILY_PROTEINS...         SET      99     0.099996    0.0073523     0.079527      0.10432 REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT
REACTOME_TRNA_AMINOACYLATION            SET      42     0.012668   0.00060764        0.116      0.45652 REACTOME_TRNA_AMINOACYLATION
REACTOME_OLFACTORY_SIGNALING...         SET     347     -0.08262    -0.011295     0.059124      0.91885 REACTOME_OLFACTORY_SIGNALING_PATHWAY
REACTOME_PKA_MEDIATED_PHOSPH...1        SET      19      0.16039    0.0051776      0.21309      0.22583 REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB
REACTOME_RECRUITMENT_OF_NUMA...         SET      90    -0.056327   -0.0039498     0.083876      0.74906 REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES
REACTOME_NUCLEAR_RECEPTOR_TR...         SET      51    -0.086155   -0.0045526      0.11054      0.78213 REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY
REACTOME_GLUCAGON_SIGNALING_...         SET      32   -0.0043782  -0.00018336      0.14664      0.51191 REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION
REACTOME_SIGNALING_BY_PDGF              SET      57      -0.1025    -0.005725      0.10905      0.82635 REACTOME_SIGNALING_BY_PDGF
REACTOME_ASSOCIATION_OF_TRIC...         SET      38     -0.08732   -0.0039844      0.11522      0.77573 REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS
REACTOME_HORMONE_LIGAND_BIND...         SET      12      0.20616      0.00529      0.21763      0.17176 REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS
REACTOME_GPVI_MEDIATED_ACTIV...         SET      35     0.015094   0.00066104      0.13941      0.45689 REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE
REACTOME_PROTEIN_FOLDING                SET      98    -0.048182   -0.0035248     0.075721      0.73771 REACTOME_PROTEIN_FOLDING
REACTOME_FORMATION_OF_TUBULI...         SET      25     -0.23156   -0.0085732      0.15584      0.93134 REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC
REACTOME_PEROXISOMAL_LIPID_M...         SET      28    -0.083696   -0.0032791      0.14077      0.72392 REACTOME_PEROXISOMAL_LIPID_METABOLISM
REACTOME_POST_CHAPERONIN_TUB...         SET      22     0.023401   0.00081283      0.16845      0.44476 REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY
REACTOME_STRIATED_MUSCLE_CON...         SET      34      0.11758    0.0050755      0.12916      0.18132 REACTOME_STRIATED_MUSCLE_CONTRACTION
REACTOME_METABOLISM_OF_NUCLE...         SET      95     0.028933    0.0020842     0.075937       0.3516 REACTOME_METABOLISM_OF_NUCLEOTIDES
REACTOME_AMINE_LIGAND_BINDIN...         SET      39      -0.4736    -0.021892      0.13745      0.99971 REACTOME_AMINE_LIGAND_BINDING_RECEPTORS
REACTOME_DOWNSTREAM_SIGNAL_T...         SET      29     -0.17881   -0.0071293      0.14716      0.88782 REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION
REACTOME_MUSCLE_CONTRACTION             SET     196     -0.05664    -0.005844     0.060376       0.8259 REACTOME_MUSCLE_CONTRACTION
REACTOME_SEROTONIN_RECEPTORS            SET      11     -0.64717      -0.0159      0.26606      0.99249 REACTOME_SEROTONIN_RECEPTORS
REACTOME_CDC6_ASSOCIATION_WI...         SET      11      0.15168    0.0037266      0.24547      0.26831 REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX
REACTOME_MRNA_SPLICING                  SET     179    -0.018251   -0.0018004     0.052978      0.63476 REACTOME_MRNA_SPLICING
REACTOME_MRNA_SPLICING_MINOR...         SET      50       0.1712    0.0089579     0.098462     0.041048 REACTOME_MRNA_SPLICING_MINOR_PATHWAY
REACTOME_PROCESSING_OF_CAPPE...1        SET      27     0.025161   0.00096804      0.13759      0.42745 REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA
REACTOME_PURINE_RIBONUCLEOSI...         SET      12      -0.1258   -0.0032281      0.18527      0.75143 REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS
REACTOME_CITRIC_ACID_CYCLE_T...         SET      21    -0.099507   -0.0033769      0.16498      0.72679 REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE
REACTOME_POLYMERASE_SWITCHING           SET      12      0.15442    0.0039624      0.22026      0.24163 REACTOME_POLYMERASE_SWITCHING
REACTOME_NUCLEOTIDE_EXCISION...         SET     108    -0.078264   -0.0060088     0.070919       0.8651 REACTOME_NUCLEOTIDE_EXCISION_REPAIR
REACTOME_G_ALPHA_Q_SIGNALLIN...         SET     203     0.042701     0.004483     0.056331      0.22422 REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS
REACTOME_P2Y_RECEPTORS                  SET       9    -0.044063  -0.00097926      0.24992      0.56997 REACTOME_P2Y_RECEPTORS
REACTOME_TRAFFICKING_OF_AMPA...         SET      29    -0.040059   -0.0015972      0.14965      0.60553 REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS
REACTOME_NCAM1_INTERACTIONS             SET      41    -0.089252   -0.0042299      0.13445      0.74659 REACTOME_NCAM1_INTERACTIONS
REACTOME_CLASS_C_3_METABOTRO...         SET      37     -0.17643   -0.0079439      0.16238      0.86136 REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS
REACTOME_REGULATION_OF_INSUL...2        SET      76    -0.013917   -0.0008971     0.094307      0.55866 REACTOME_REGULATION_OF_INSULIN_SECRETION
REACTOME_NCAM_SIGNALING_FOR_...         SET      62      -0.1134   -0.0066053      0.10191      0.86708 REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH
REACTOME_NUCLEOTIDE_LIKE_PUR...         SET      13    -0.044483    -0.001188      0.20269      0.58685 REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS
REACTOME_EICOSANOID_LIGAND_B...         SET      14      0.12266    0.0033994      0.23901      0.30391 REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS
REACTOME_CLASS_B_2_SECRETIN_...         SET      87    -0.049664   -0.0034243     0.084464      0.72173 REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS
REACTOME_GLUCAGON_TYPE_LIGAN...         SET      31    -0.031781     -0.00131      0.13902      0.59041 REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS
REACTOME_FANCONI_ANEMIA_PATH...         SET      36    -0.093381   -0.0041475      0.12295      0.77622 REACTOME_FANCONI_ANEMIA_PATHWAY
REACTOME_TRAFFICKING_OF_GLUR...         SET      15     -0.12868   -0.0036915      0.21753      0.72293 REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS
REACTOME_PROSTANOID_LIGAND_R...         SET       9       0.2841    0.0063139      0.27794      0.15336 REACTOME_PROSTANOID_LIGAND_RECEPTORS
REACTOME_OPSINS                         SET       7     0.075844    0.0014866      0.25638      0.38368 REACTOME_OPSINS
REACTOME_FORMATION_OF_RNA_PO...         SET      58     0.088297    0.0049748     0.097243      0.18194 REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX
REACTOME_SLC_MEDIATED_TRANSM...         SET     238   0.00090375   0.00010263     0.050811       0.4929 REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT
REACTOME_CD28_CO_STIMULATION            SET      32    -0.061635   -0.0025812      0.13555      0.67534 REACTOME_CD28_CO_STIMULATION
REACTOME_SYNTHESIS_SECRETION...1        SET      18   -0.0019755  -6.2073e-05      0.15787      0.50499 REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN
REACTOME_ADHERENS_JUNCTIONS_...         SET      33      -0.3333    -0.014174      0.15947      0.98169 REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS
REACTOME_CRMPS_IN_SEMA3A_SIG...         SET      15    -0.020303  -0.00058243      0.20238      0.53996 REACTOME_CRMPS_IN_SEMA3A_SIGNALING
REACTOME_OTHER_SEMAPHORIN_IN...         SET      18     -0.18275   -0.0057424      0.19697      0.82325 REACTOME_OTHER_SEMAPHORIN_INTERACTIONS
REACTOME_PURINE_SALVAGE                 SET      12     -0.30238   -0.0077591      0.25891      0.87857 REACTOME_PURINE_SALVAGE
REACTOME_G_ALPHA_I_SIGNALLIN...         SET     380    -0.037146   -0.0053092     0.042425      0.80936 REACTOME_G_ALPHA_I_SIGNALLING_EVENTS
REACTOME_SEMA3A_PAK_DEPENDEN...         SET      14      0.10715    0.0029696      0.21786      0.31142 REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION
REACTOME_CD28_DEPENDENT_VAV1...         SET      11     -0.17528   -0.0043064      0.22664      0.78035 REACTOME_CD28_DEPENDENT_VAV1_PATHWAY
REACTOME_SEMA4D_IN_SEMAPHORI...         SET      24     -0.39535    -0.014342      0.16307      0.99233 REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING
REACTOME_SEMAPHORIN_INTERACT...         SET      61     -0.25409     -0.01468      0.10155      0.99382 REACTOME_SEMAPHORIN_INTERACTIONS
REACTOME_SEMA4D_INDUCED_CELL...         SET      20     -0.40178    -0.013307       0.1783      0.98788 REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE
REACTOME_SEMA3A_PLEXIN_REPUL...         SET      13     -0.12649   -0.0033782      0.22872      0.70987 REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION
REACTOME_LYSOSOME_VESICLE_BI...         SET      33     0.083339    0.0035442      0.12449      0.25161 REACTOME_LYSOSOME_VESICLE_BIOGENESIS
REACTOME_G_BETA_GAMMA_SIGNAL...2        SET      24     0.086449    0.0031361      0.16044      0.29501 REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA
REACTOME_SPHINGOLIPID_METABO...         SET      82      0.10918    0.0073097     0.083837     0.096408 REACTOME_SPHINGOLIPID_METABOLISM
REACTOME_G_ALPHA_S_SIGNALLIN...         SET     480    -0.011214   -0.0017963     0.045351      0.59765 REACTOME_G_ALPHA_S_SIGNALLING_EVENTS
REACTOME_CELL_CELL_JUNCTION_...         SET      62     -0.23561    -0.013723      0.10735      0.98591 REACTOME_CELL_CELL_JUNCTION_ORGANIZATION
REACTOME_G_ALPHA_Z_SIGNALLIN...         SET      47     0.051206    0.0025979      0.11343      0.32584 REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS
REACTOME_COSTIMULATION_BY_TH...         SET      66     -0.20262    -0.012175     0.098422      0.98023 REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY
REACTOME_CD28_DEPENDENT_PI3K...         SET      22    -0.066451   -0.0023081      0.16244      0.65875 REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING
REACTOME_TIGHT_JUNCTION_INTE...         SET      27      -0.1577   -0.0060672      0.14862      0.85566 REACTOME_TIGHT_JUNCTION_INTERACTIONS
REACTOME_G_PROTEIN_BETA_GAMM...         SET      29       0.1472     0.005869      0.14063      0.14763 REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING
REACTOME_TRANSPORT_OF_INORGA...         SET     100     -0.11246   -0.0083105     0.079547      0.92128 REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES
REACTOME_GOLGI_ASSOCIATED_VE...         SET      51     0.050202    0.0026528      0.10107      0.30971 REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS
REACTOME_CTLA4_INHIBITORY_SI...         SET      21     -0.32858    -0.011151      0.16024      0.97984 REACTOME_CTLA4_INHIBITORY_SIGNALING
REACTOME_BRANCHED_CHAIN_AMIN...         SET      20     -0.37664    -0.012474      0.17319      0.98517 REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM
REACTOME_FORMATION_OF_FIBRIN...         SET      37      0.10743    0.0048372      0.12804      0.20073 REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE
REACTOME_DEADENYLATION_OF_MR...         SET      25     -0.12854   -0.0047592      0.15165      0.80168 REACTOME_DEADENYLATION_OF_MRNA
REACTOME_MRNA_DECAY_BY_5_TO_...         SET      15      0.20251    0.0058094      0.18729      0.13979 REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE
REACTOME_SIGNAL_AMPLIFICATION           SET      32     0.064776    0.0027128      0.14011      0.32193 REACTOME_SIGNAL_AMPLIFICATION
REACTOME_ZINC_TRANSPORTERS              SET      17      -0.2372   -0.0072436      0.19174      0.89197 REACTOME_ZINC_TRANSPORTERS
REACTOME_METAL_ION_SLC_TRANS...         SET      25     0.052492    0.0019434      0.15634      0.36853 REACTOME_METAL_ION_SLC_TRANSPORTERS
REACTOME_SMOOTH_MUSCLE_CONTR...         SET      38     -0.22267    -0.010161      0.13165      0.95461 REACTOME_SMOOTH_MUSCLE_CONTRACTION
REACTOME_MRNA_DECAY_BY_3_TO_...         SET      16   -0.0013199  -3.9103e-05      0.17972      0.50293 REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE
REACTOME_DEADENYLATION_DEPEN...         SET      56    0.0013837   7.6606e-05     0.098449      0.49439 REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY
REACTOME_THROMBOXANE_SIGNALL...         SET      23      0.12374    0.0043943       0.1654       0.2272 REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR
REACTOME_CELL_EXTRACELLULAR_...         SET      16       0.1065    0.0031552      0.19165      0.28921 REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS
REACTOME_CELL_JUNCTION_ORGAN...         SET      87     -0.15182    -0.010468     0.088391      0.95706 REACTOME_CELL_JUNCTION_ORGANIZATION
REACTOME_PYRUVATE_METABOLISM            SET      29   -0.0013284  -5.2964e-05      0.14706       0.5036 REACTOME_PYRUVATE_METABOLISM
REACTOME_PURINE_CATABOLISM              SET      18      0.12965    0.0040738      0.16235      0.21228 REACTOME_PURINE_CATABOLISM
REACTOME_METABOLISM_OF_RNA              SET     633    -0.014381   -0.0026339      0.02977      0.68547 REACTOME_METABOLISM_OF_RNA
REACTOME_MITOTIC_G1_PHASE_AN...         SET     144      0.12278     0.010874     0.064654     0.028794 REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION
REACTOME_TAK1_ACTIVATES_NFKB...         SET      29    -0.015574  -0.00062097      0.13741      0.54512 REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX
REACTOME_MYOGENESIS                     SET      28      0.13979    0.0054768       0.1636      0.19643 REACTOME_MYOGENESIS
REACTOME_ACTIVATION_OF_KAINA...         SET      28    0.0011713   4.5892e-05      0.14265      0.49672 REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING
REACTOME_IONOTROPIC_ACTIVITY...         SET       9      -0.1313   -0.0029181       0.2659      0.68928 REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS
REACTOME_MAPK_TARGETS_NUCLEA...         SET      29     0.076152    0.0030363      0.14949      0.30524 REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES
REACTOME_GPCR_LIGAND_BINDING            SET     427    -0.036481     -0.00552     0.040728       0.8148 REACTOME_GPCR_LIGAND_BINDING
REACTOME_JNK_C_JUN_KINASES_P...         SET      19    0.0053829   0.00017377       0.1798      0.48806 REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1
REACTOME_THROMBIN_SIGNALLING...         SET      31      0.13091    0.0053962       0.1371      0.16983 REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS
REACTOME_ENERGY_DEPENDENT_RE...         SET      28     -0.35021    -0.013721      0.14168      0.99327 REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK
REACTOME_MITOTIC_G2_G2_M_PHA...         SET     193     0.099962     0.010235     0.057596      0.04133 REACTOME_MITOTIC_G2_G2_M_PHASES
REACTOME_ACTIVATED_TAK1_MEDI...         SET      20      0.42283     0.014004      0.17395    0.0075389 REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION
REACTOME_DNA_REPAIR                     SET     307    -0.012204    -0.001571     0.043763      0.60982 REACTOME_DNA_REPAIR
REACTOME_EFFECTS_OF_PIP2_HYD...         SET      26      0.40313     0.015221      0.14888    0.0033902 REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS
REACTOME_POST_TRANSLATIONAL_...2        SET    1319    0.0083799    0.0021719     0.022253      0.35325 REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
REACTOME_CHROMOSOME_MAINTENA...         SET      94     0.094901    0.0068002     0.079339      0.11583 REACTOME_CHROMOSOME_MAINTENANCE
REACTOME_L1CAM_INTERACTIONS             SET     111    -0.082941   -0.0064552     0.077698      0.85711 REACTOME_L1CAM_INTERACTIONS
REACTOME_INTERACTION_BETWEEN...         SET      30     -0.18359    -0.007445      0.15039       0.8889 REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS
REACTOME_SIGNAL_TRANSDUCTION...         SET      20     -0.10401   -0.0034449      0.17415      0.72483 REACTOME_SIGNAL_TRANSDUCTION_BY_L1
